model_name,feature_set,seq_len,trial,pr_auc,precision@5,precision@10,precision@15,precision@20,precision@25,precision@30
retain,dxtx,16,6,0.33258486546960486,0.40120000000000006,0.2660047619047619,0.21967868797868798,0.20779272306640728,0.2045524231730639,0.20365739933781019
retain,dx,16,6,0.36119124338906994,0.40060000000000007,0.2663846560846561,0.21938412328412332,0.20718241476445812,0.20386009717866227,0.20291666106603073
deepr,dxtx,16,6,0.35848284021041926,0.4250222222222222,0.28233597883597883,0.23537431827431823,0.22370305924439052,0.22059425442602046,0.21976054300334355
deepr,dx,16,6,0.37075119525929645,0.4327777777777778,0.28461375661375665,0.23603879823879825,0.2235944111272285,0.22033566967544352,0.21943125358068263
bitenet,dxtx,16,7,0.3877003458916508,0.3251555555555556,0.21004285714285717,0.17038777888777887,0.1605231131384382,0.1585478072848715,0.15822556681780342
bitenet,dx,16,7,0.3556537424657702,0.3184666666666667,0.20628730158730157,0.16967420357420354,0.16073179444680993,0.15896168339843803,0.15868694259220295
rnn,dxtx,16,7,0.35518752298516776,0.28086666666666665,0.17284126984126988,0.14188154068154066,0.13386586014031834,0.13245812690736772,0.13215487661147374
rnn,dx,16,7,0.35365799257003827,0.3116888888888889,0.1885010582010582,0.1559963406963407,0.14822389733303046,0.1466466026470401,0.146443517864645
brnn,dxtx,16,7,0.34286157060250044,0.31144444444444447,0.19226560846560847,0.15774570614570615,0.14900230515958068,0.14719074734541418,0.14686615488381025
brnn,dx,16,7,0.3391027800615257,0.33995555555555557,0.214615873015873,0.17675924075924077,0.16752297771601177,0.16569023413109427,0.16537446132152836
retain,dxtx,16,7,0.3606651155055643,0.3939333333333333,0.2602148148148148,0.2147085877085877,0.20273938119557314,0.20021946526609197,0.1997891009773369
retain,dx,16,7,0.34238884695313165,0.3979333333333333,0.26311111111111113,0.2185188145188145,0.20656178550837997,0.20398547708250628,0.20353235014983911
deepr,dxtx,16,7,0.35450578269387667,0.42966666666666664,0.2847058201058201,0.23646073926073924,0.22391161777678803,0.22124987671591656,0.22071627448162467
deepr,dx,16,7,0.2986654898552617,0.43713333333333326,0.2954978835978836,0.2499384282384282,0.2372115333869204,0.23436024409650066,0.23386035684029158
bitenet,dxtx,16,8,0.3214175528765243,0.32924444444444445,0.21218571428571428,0.16924780774780773,0.15907539059381165,0.1573075406659617,0.15692535586906425
bitenet,dx,16,8,0.3559574838084685,0.3328888888888889,0.20576719576719574,0.1652987974987975,0.15572495848950957,0.1539124997405291,0.15348557016095582
rnn,dxtx,16,8,0.37091655036384863,0.3279111111111111,0.20104656084656086,0.1612430532430532,0.1518282957611131,0.1502948846311802,0.14997063947659023
rnn,dx,16,8,0.3475056135938585,0.30662222222222224,0.1845989417989418,0.1486035816035816,0.1403596646215841,0.1389336592260135,0.13858388157922438
brnn,dxtx,16,8,0.3654631246272352,0.3354888888888889,0.2041830687830688,0.16445226625226625,0.15534167113702718,0.1538614578237704,0.15350689703334752
brnn,dx,16,8,0.3714187814252135,0.3414666666666667,0.21215873015873016,0.1718160728160728,0.16239796136096446,0.16080581128881438,0.16040335469049571
retain,dxtx,16,8,0.30362212140527955,0.4206222222222223,0.2778132275132275,0.22654926924926924,0.2142603334516647,0.2120710424045476,0.21150778434289874
retain,dx,16,8,0.2884652097240781,0.4160444444444445,0.27698994708994706,0.22458459688459687,0.2116201260670301,0.20895553983200907,0.208229531383242
deepr,dxtx,16,8,0.34230463890983753,0.4262,0.28712857142857146,0.23355113775113773,0.2199961153913166,0.21741878682616197,0.21677734351851177
deepr,dx,16,8,0.28208056317660063,0.43984444444444454,0.2922343915343915,0.2398108632108632,0.22644636946014657,0.2238880307939818,0.2232607814150083
bitenet,dxtx,16,9,0.34908486848269604,0.331,0.21226560846560846,0.1725161579161579,0.16266736190652598,0.16044056850668914,0.15994432778700013
bitenet,dx,16,9,0.32862804932826917,0.33693333333333336,0.21283703703703705,0.1728743996743997,0.16305408090361653,0.16081816773465987,0.16036379603569045
rnn,dxtx,16,9,0.3669998348021287,0.3254888888888889,0.19696402116402115,0.1598328634328634,0.15092468672251955,0.14890125614343677,0.14850064648489608
rnn,dx,16,9,0.38364278958888504,0.31146666666666667,0.18543915343915346,0.1521060865060865,0.1442924871482147,0.14267993429044445,0.14240168841541698
brnn,dxtx,16,9,0.4035907357208961,0.3024222222222222,0.18402698412698412,0.14736335886335886,0.1383252153018407,0.13630596942694265,0.13587182518038463
brnn,dx,16,9,0.3747757274978001,0.34824444444444447,0.21057142857142855,0.17104331224331223,0.1611777865008515,0.158942947426882,0.15848012415394377
retain,dxtx,16,9,0.41049961000899093,0.4204888888888889,0.2746693121693122,0.2259124986124986,0.21294329209948407,0.21008105481985542,0.20945978170386972
retain,dx,16,9,0.33236792373096574,0.40717777777777786,0.2729190476190476,0.22182434232434228,0.20864531468989675,0.2058528496669969,0.20527217760172717
deepr,dxtx,16,9,0.3772420276006922,0.4521111111111112,0.3072031746031746,0.2555005661005661,0.2414862641944685,0.23847989172635692,0.2378206798101335
deepr,dx,16,9,0.37378445143822114,0.42560000000000003,0.2837248677248677,0.23432360232360233,0.22093219078822793,0.21811107277580558,0.21748067199735882
bitenet,dxtx,16,10,0.34999029110833335,0.2932888888888889,0.18714074074074075,0.1486987826987827,0.13858972410458478,0.13619151970029342,0.13566817219211832
bitenet,dx,16,10,0.34093502538596177,0.3420888888888889,0.21674656084656085,0.17362477152477152,0.1621674157169513,0.15933673123235378,0.15870514238697184
rnn,dxtx,16,10,0.3699360171280108,0.30473333333333336,0.18043756613756615,0.14607269767269765,0.1369947822960207,0.13493325020492336,0.13453459994926165
rnn,dx,16,10,0.35356113363575226,0.3135333333333334,0.1949285714285714,0.15814948384948385,0.14849174391140335,0.1461949624320132,0.14566669611340202
brnn,dxtx,16,10,0.35112200382776526,0.3579555555555556,0.22462063492063492,0.18070919080919082,0.1692399212300141,0.1665975572172153,0.16603222036590146
brnn,dx,16,10,0.34598777093541744,0.3063777777777778,0.1829994708994709,0.1477168868168868,0.1386697075943206,0.1367071164656425,0.13624578683741634
retain,dxtx,16,10,0.3223646007942531,0.41159999999999997,0.2706502645502646,0.21966859436859434,0.20514712894031778,0.2017081440604634,0.20107836417666045
retain,dx,16,10,0.3368835627875345,0.4003555555555555,0.26332222222222224,0.21617794427794426,0.2024793286463565,0.19902545324639415,0.19820784799936358
deepr,dxtx,16,10,0.3435744255298138,0.4156222222222223,0.27062380952380954,0.22206361416361414,0.2083486732164751,0.2049211068697783,0.20419403161212832
deepr,dx,16,10,0.32486340967324273,0.4187555555555556,0.2688915343915344,0.22060448810448813,0.20709811164640882,0.2037211172500094,0.2029524497319166
